,Home,Away,W_PCT,REB,TOV,PLUS_MINUS,OFF_RATING,DEF_RATING,TS_PCT,Result,Date
261,Orlando Magic,Toronto Raptors,-0.4919112634766801,1.588315109955924,-0.6239411586687166,-1.7826147802013774,-1.8016142392530203,0.5291394450910638,-2.007159590343442,0,02/02/2021
262,Utah Jazz,Detroit Pistons,3.2840273082809337,3.2233453702046697,0.3119705793343583,2.163172991705042,1.7244022004278916,-1.0582788901821276,1.7395383116309824,1,02/02/2021
263,Indiana Pacers,Memphis Grizzlies,-0.8106143355883317,-1.8686060117128527,-0.2339779345007677,-0.4606757297149627,0.8235950808013814,1.6185441849844284,1.24889930065814,1,02/02/2021
264,Washington Wizards,Portland Trail Blazers,-2.0022866921797258,-0.8408727052707823,0.5459485138351274,-0.6609695252432073,-0.5404842717759046,0.31125849711238995,-0.13381063935622978,0,02/02/2021
265,San Antonio Spurs,Minnesota Timberwolves,1.9989527832574394,1.0358405468493288,-2.5419735928674485,1.6778564130862859,1.332717544691056,-0.7419388301625212,0.7512326550387312,1,02/03/2021
266,Chicago Bulls,New York Knicks,0.10375187456353496,-2.966270656886709,2.002767073168291,0.05992344332451019,1.1064070182340826,1.5457058961719246,2.5188389021886817,0,02/03/2021
267,Cleveland Cavaliers,LA Clippers,-1.826032992318214,-0.14125098366127395,2.233855581610789,-2.4368866951967485,-3.4952403530576746,-0.6491964763922109,-3.225881401048664,0,02/03/2021
268,Miami Heat,Washington Wizards,0.8161814132331413,-0.14125098366127053,3.3122686210090992,-0.0798979244326804,-1.5338824570972525,-1.7311906037125584,0.5302818741449867,0,02/03/2021
269,Milwaukee Bucks,Indiana Pacers,0.5671769142806572,2.777936012005014,-0.0770295028141648,1.2783667909228842,1.4584456149449325,-0.27822706131094377,0.5744720303237356,1,02/03/2021
270,Atlanta Hawks,Dallas Mavericks,0.5118425811801053,1.789179126376113,1.232472045026641,0.6991068387859525,0.2514561405077465,-0.6182823584687698,-0.08838031235749777,0,02/03/2021
271,Sacramento Kings,Boston Celtics,-0.9337668710718146,-1.2241751917310242,-0.8473245309558157,-1.7577543375189664,0.1508736843046465,3.060497674420408,0.35352124942999114,1,02/03/2021
272,Charlotte Hornets,Philadelphia 76ers,-1.3833583275137986,-0.18833464488169524,-0.5392065196991565,-0.858902687651313,-0.5783491231678163,0.7110247122390889,-0.795422811217475,0,02/03/2021
273,Oklahoma City Thunder,Houston Rockets,-0.7262631219447446,-0.28250196732254457,-0.9243540337699805,-2.1971929218987074,-1.2069894744371825,2.040331782946943,-0.7512326550387262,1,02/03/2021
274,New Orleans Pelicans,Phoenix Suns,-1.5424445351778857,1.2712588529514486,1.0784130393983116,-1.2583923098147145,-0.10058245620310002,1.8239329574828682,-0.795422811217475,1,02/03/2021
275,Philadelphia 76ers,Portland Trail Blazers,0.9468400506904435,0.5299262634766776,3.174835340334555,0.9838366056584664,-0.7940416584729859,-2.8067255439400425,0.3988589946747786,0,02/04/2021
276,Los Angeles Lakers,Denver Nuggets,0.9117719006648715,0.5781013783381943,0.2381126505250922,0.6558910704389775,-0.8188554603002655,-2.088725986187937,-0.44317666074975404,1,02/04/2021
277,Dallas Mavericks,Golden State Warriors,-0.8486492306188423,0.38540091889212724,-1.1111923691170946,-0.3484421311707069,0.22332421644552497,0.815908588354664,-0.3102236625248229,0,02/04/2021
278,Atlanta Hawks,Utah Jazz,-2.1040890015343185,-1.2525529863994187,-0.6349670680669116,-1.188802565170647,-0.9925520730912315,0.6527268706837311,-1.1522593179493557,0,02/04/2021
279,Memphis Grizzlies,Houston Rockets,0.7013630005114394,0.915327182368805,-0.8730797185920024,0.06148978785365422,0.09925520730912463,0.19581806120511747,-0.7977179893495524,0,02/04/2021
280,Phoenix Suns,Detroit Pistons,1.938519296845678,0.5283661497854799,-1.028760637617887,1.2024967103532604,0.5760387996695311,-0.9184718035692726,1.1459539604299027,1,02/05/2021
281,Brooklyn Nets,Toronto Raptors,0.9903305103450744,-0.09606657268826685,0.15827086732582976,0.18343170157931088,1.2272130949481346,1.3449051409407247,2.2037576162113606,0,02/05/2021
282,LA Clippers,Boston Celtics,1.411747748789787,-0.19213314537653725,-1.5827086732582891,1.2024967103532602,1.6279357381965032,0.3608282085450745,1.674855788320634,0,02/05/2021
283,Orlando Magic,Chicago Bulls,-0.6180786163855783,2.1614978854860514,-2.2949275762245196,-1.2432593107042185,-1.4776647469783621,-0.13121025765275063,-2.9089600533989914,1,02/05/2021
284,Cleveland Cavaliers,Milwaukee Bucks,-1.5522201616046916,-1.729198308388842,1.4244378059324594,-2.9756698256199323,-3.831910276062537,-0.098407693239564,-2.9530352057232183,0,02/05/2021
285,Miami Heat,Washington Wizards,0.3933227558817316,-0.2881997180648077,3.244552780179494,-0.14266910122835297,-1.477664746978366,-1.6729307850726036,0.48482667556649933,1,02/05/2021
286,Indiana Pacers,New Orleans Pelicans,1.095684819956253,-2.3536310308625925,-0.15827086732582835,0.6725829057908068,0.30054198243627817,-0.8528666747428997,1.0578036557814483,0,02/05/2021
287,Charlotte Hornets,Utah Jazz,-2.00875550325313,-2.545764176239126,0.0,-1.691647914564756,-1.3774840861662718,0.7872615459165173,-1.1900291127541298,0,02/05/2021
288,Oklahoma City Thunder,Minnesota Timberwolves,1.7559051601863023,0.24016643172067242,0.07913543366291557,0.5910577050888906,0.2003613216241844,-0.49203846619782515,1.1018788081056803,0,02/05/2021
289,Philadelphia 76ers,Brooklyn Nets,0.8413683345976934,0.6260961380705488,0.8306721252634703,0.040865548523078665,-1.5234598077142856,-2.188779825874822,-1.883810175854344,1,02/06/2021
290,Los Angeles Lakers,Detroit Pistons,3.847282555639022,1.4929984830913123,0.0,2.881021170877041,1.4735103058220098,-2.482795026365471,1.7961910979076254,1,02/06/2021
291,New York Knicks,Portland Trail Blazers,-1.0427214403133795,2.4080620695021158,2.3258819507377178,-0.26562606540001094,-2.0729043285292703,-2.4174583151453266,-1.4019052471474138,1,02/06/2021
292,Orlando Magic,Chicago Bulls,-0.25888256449159797,2.2635783453319904,-1.9936131006323305,-1.1033698101231222,-1.3736113020374687,-0.16334177805035976,-2.6285723384014053,0,02/06/2021
293,Cleveland Cavaliers,Milwaukee Bucks,-1.8553250455231176,-2.070933379771818,1.3290754004215524,-3.1670800105385912,-3.8461116457049105,0.16334177805035976,-2.891429572241546,0,02/06/2021
294,Houston Rockets,San Antonio Spurs,0.0,-0.5779348966805092,3.7380245636856166,0.7968781962000326,-0.04994950189227226,-1.502744358063308,1.095238474333916,0,02/06/2021
295,Dallas Mavericks,Golden State Warriors,-1.1649715402121896,0.33712868973029764,-1.0798737628425106,-0.9194748417692684,-0.12487375473067897,1.2087291575726633,-0.6571430846003476,1,02/06/2021
296,Atlanta Hawks,Toronto Raptors,-0.33798557030847476,1.685643448651481,0.08306721252634675,-0.5108193565384825,-0.7742172793302082,-0.09800506683021958,-0.8323812404937749,1,02/06/2021
297,Sacramento Kings,Denver Nuggets,-1.0786773520483237,-1.155869793361015,-0.08306721252634675,-1.9615463291077728,-0.8241667812224804,2.1234431146546773,-0.21904769486678421,1,02/06/2021
298,Oklahoma City Thunder,Minnesota Timberwolves,1.3735158282748658,0.2408062069502116,0.08306721252634675,0.4903865822769429,0.14984850567681685,-0.42468862293093457,1.095238474333921,1,02/06/2021
299,New Orleans Pelicans,Memphis Grizzlies,-1.1721627225591782,0.9150635864108032,0.3322688501053884,-0.6742815506307969,0.6992930264918016,2.0581064034345324,0.5695240066536389,1,02/06/2021
300,New York Knicks,Miami Heat,0.6997926685899386,3.583878455393908,-1.9733703200219237,0.6113092780203837,0.10131720657377175,-0.9947542117353618,-1.8567306160958739,0,02/07/2021
301,Phoenix Suns,Boston Celtics,0.0,-0.23892523035959384,-1.0689089233452076,0.0,-0.4052688262950944,-0.36474321096963547,0.04420787181180663,1,02/07/2021
302,LA Clippers,Sacramento Kings,1.5871586297916134,1.0512710135822108,-0.411118816671234,2.5878759436196246,1.3171236854590622,-2.4205685818893796,1.3704440261660058,0,02/07/2021
303,Indiana Pacers,Utah Jazz,-1.96951957242323,-3.536093409321988,-0.986685160010961,-1.446765291314908,-0.8358669542336343,1.1605465803579222,-0.5304944617416796,0,02/07/2021
304,Charlotte Hornets,Washington Wizards,1.2769412612414346,0.9557009214383754,1.233356450013702,0.8965869410965628,-0.3546102230082103,-2.055825370919749,-0.17683148724722164,1,02/07/2021
305,San Antonio Spurs,Golden State Warriors,0.0,1.1434444090211704,-2.429656455384086,-0.5529296969598072,-0.6196953804256148,0.10015463636430533,-1.6721389113179037,1,02/08/2021
306,Chicago Bulls,Washington Wizards,1.201599476162046,0.2858611022552935,2.345875198301878,1.3106481705713946,0.4131302536170741,-1.468934666676489,1.4913671371213728,0,02/08/2021
307,Los Angeles Lakers,Oklahoma City Thunder,2.374244748079224,1.0958008919786209,0.4189062854110496,3.112789405107063,2.1689338314896442,-2.3703263939552466,1.1750165322774442,1,02/08/2021
308,Phoenix Suns,Cleveland Cavaliers,1.3029391910190857,0.619365721553133,-1.508062627479779,1.9659722558570922,1.8590861412768405,-0.6676975757620418,1.9432965726126996,1,02/08/2021
309,Dallas Mavericks,Minnesota Timberwolves,1.5056186207331663,0.23821758521274394,-1.6756251416441983,1.2492115375758608,1.7041622961704352,0.23369415151671558,1.491367137121373,1,02/08/2021
310,Denver Nuggets,Milwaukee Bucks,-0.8034791677951039,-1.2863749601488188,0.5026875424932592,-1.331127048236573,-0.929543070638422,1.0683161212192631,-0.7682800403352552,0,02/08/2021
311,Charlotte Hornets,Houston Rockets,-0.15924812334677735,0.47643517042548794,-0.7540313137398894,-0.47101418629909503,0.3356683310638731,1.3020102727359786,-0.45192943549132164,1,02/08/2021
312,Memphis Grizzlies,Toronto Raptors,0.5356527785300689,1.0005138578935253,0.33512502832883995,-0.26622540964731456,-1.1877494791490906,-1.0683161212192678,-1.0394377016300462,0,02/08/2021
313,San Antonio Spurs,Golden State Warriors,0.3098365089431849,1.050995204528335,-2.634991519581169,-0.43535939388243233,-0.5450380722930537,0.0,-1.689062008293131,0,02/09/2021
314,Miami Heat,New York Knicks,-0.35306951019107197,-3.439620669365457,1.86999398163825,-0.4975535930084941,-0.025954193918719115,0.9317440637679624,1.8716633064869832,1,02/09/2021
315,Detroit Pistons,Brooklyn Nets,-2.269732565514033,-0.19109003718696893,0.16999945287620544,-1.4926607790254822,-2.4656484222781065,-1.0007621425655906,-3.5150749902316565,1,02/09/2021
316,Portland Trail Blazers,Orlando Magic,1.606826546379775,-1.5287202974957592,-1.7849942552001468,1.5341235784428569,2.4137400344406723,0.6901807879762711,1.8716633064869834,1,02/09/2021
317,Utah Jazz,Boston Celtics,1.8662245538670936,2.3408529555403788,0.16999945287620544,1.306078181647297,0.986259368911242,-0.7246898273750829,1.0499574646146521,1,02/09/2021
318,Sacramento Kings,Philadelphia 76ers,-1.4122780407642865,-0.6688151301543934,-1.4449953494477374,-1.7621689752384166,0.18167935743101915,3.2783587428872885,-0.13695097364538938,0,02/09/2021
319,New Orleans Pelicans,Houston Rockets,-0.3530695101910716,1.719810334682725,-0.6799978115048171,-0.4975535930084941,0.9343509810738111,2.3121056397205098,-0.09130064909692628,1,02/09/2021
320,Los Angeles Lakers,Oklahoma City Thunder,2.586158317832354,1.132486529874368,0.4372147021288736,3.1342495351083435,2.1598356398736938,-2.5087988740651594,1.3202072003936887,1,02/10/2021
321,Chicago Bulls,New Orleans Pelicans,-0.33323048353021956,-1.9818514272801466,1.3990870468123955,-0.0622698583134108,-0.3599726066456132,-0.3583998391521657,0.956012110629916,1,02/10/2021
322,Phoenix Suns,Milwaukee Bucks,-0.7606347993624568,-1.4627951010877236,0.08744294042577444,-1.55674645783527,-2.108410981781462,-0.07167996783042907,-1.1836340417322773,1,02/10/2021
323,Brooklyn Nets,Indiana Pacers,0.30425391974498306,0.2831216324685928,0.9618723446835218,0.22832281381583958,1.3627534394441183,1.5411193083543115,1.9575486074803043,1,02/10/2021
324,Dallas Mavericks,Atlanta Hawks,0.021732422838927345,-1.651542856066788,-1.6614158680897202,-0.6019419636963044,0.1542739742766945,1.075199517456497,0.2731463173228281,1,02/10/2021
325,Denver Nuggets,Cleveland Cavaliers,1.2315039608725498,0.6606171424267144,-1.136758225535072,2.013392085466949,2.9826301693493833,0.6451197104738972,2.1851705385826605,1,02/10/2021
326,Minnesota Timberwolves,LA Clippers,-3.259863425839101,-1.3212342848534324,0.6121005829804225,-3.258789251735165,-3.1369041436260776,0.9676795657108483,-3.1411826492125763,0,02/10/2021
327,Washington Wizards,Toronto Raptors,-1.2894570884430223,-0.23593469372382692,-0.6995435234061984,-1.8058258910889133,-1.0799178199368433,1.576959292269531,-1.0015364968503833,0,02/10/2021
328,Memphis Grizzlies,Charlotte Hornets,0.0,0.14156081623429476,-0.2623288212773248,-0.18680957494023237,-0.2571232904611539,-0.03583998391521459,-0.45524386220472196,1,02/10/2021
329,Golden State Warriors,Orlando Magic,1.4821178845476182,-2.3190312552531993,0.1718941994747618,2.0185483418720547,1.4642141219556868,-1.4402921407403313,2.4621409814173236,1,02/11/2021
330,Boston Celtics,Toronto Raptors,0.0,0.8213235695688433,0.7735238976364243,-0.46895567538441674,-0.7573521320460435,-0.3600730351850829,-0.6714929949319987,1,02/11/2021
331,Houston Rockets,Miami Heat,0.16310388203155618,0.5797578138133016,-1.117312296585945,0.5709025613375508,0.2019605685456144,-0.900182587962707,-0.8505577935805315,0,02/11/2021
332,Detroit Pistons,Indiana Pacers,-1.3970202069659368,0.09662630230221803,1.1173122965859463,-0.9175219735782065,-0.7321070609778398,0.39608033870358905,-1.119154991553326,0,02/11/2021
333,Portland Trail Blazers,Philadelphia 76ers,-0.8297023564213938,-0.2898789069066508,-3.5238310892325977,-0.7951857104344457,0.6311267767050361,2.484503942777074,-0.6267267952698654,1,02/11/2021
334,Los Angeles Lakers,Memphis Grizzlies,1.937382616726438,0.19431907913322283,0.5891918280182619,1.5717856530179422,0.5498183371698615,-1.9720771755070277,1.2472532633069853,1,02/12/2021
335,Chicago Bulls,LA Clippers,-1.7323311718904284,-1.3116537841492566,2.104256528636646,-1.4084832475095843,-1.3245623577274035,0.6454070756204808,-0.48999235344203185,0,02/12/2021
336,Boston Celtics,Detroit Pistons,1.9232411377722305,1.1659144747993437,-0.0841702611454671,1.3064192440668607,0.9996697039452079,-0.896398716139558,0.9799847068840588,0,02/12/2021
337,Portland Trail Blazers,Cleveland Cavaliers,1.7606141297988431,0.4857976978330588,-3.3668104458186336,1.7146752578377547,2.8490586562438405,1.1832463053042157,1.6481560979413752,1,02/12/2021
338,Utah Jazz,Milwaukee Bucks,0.8838424346379734,0.9230156258828113,1.1783836560365222,-0.28577920963962566,-0.8997027335506858,-0.6095511269749004,-0.4454475940382109,1,02/12/2021
339,Dallas Mavericks,New Orleans Pelicans,0.3181832764696704,-1.8460312517656257,-1.5992349617638497,-0.3061920103281705,-0.2749091685849343,-0.07171189729116567,0.044544759403821084,1,02/12/2021
340,Atlanta Hawks,San Antonio Spurs,-0.7565691240501056,0.923015625882811,2.6092780955094406,0.4899072165250728,0.7747440205575348,0.43027138374698376,1.02452946628788,0,02/12/2021
341,Sacramento Kings,Orlando Magic,1.1171768373823983,-2.283249179815378,0.0,0.5919712199677962,1.7244302393054851,1.4700938944688782,2.2717827295948703,0,02/12/2021
342,Denver Nuggets,Oklahoma City Thunder,1.0464694426113605,0.5829572373996719,-0.2525107834363966,2.122931271608649,2.874050398842473,0.2509916405190722,1.4699770603260909,1,02/12/2021
343,Charlotte Hornets,Minnesota Timberwolves,1.9232411377722305,0.9715953956661176,0.4208513057273292,1.755500859214844,1.2995706151287711,-1.0756784593674698,1.2472532633069855,1,02/12/2021
344,Washington Wizards,New York Knicks,-1.0888938794739838,-3.2062648056981886,-1.178383656036522,-1.1839424399355927,0.6747770501630161,3.083611583520078,0.7127161504611375,0,02/12/2021
345,Golden State Warriors,Brooklyn Nets,0.1537018601219114,0.04930575194186548,-0.6778480441581616,0.04118418443861027,-1.4524876371169009,-2.050084402284001,-1.6565268292807598,0,02/13/2021
346,New York Knicks,Houston Rockets,0.1537018601219114,3.2541796281630746,-0.6778480441581617,0.08236836887722054,-0.10017156118047732,-0.17373596629525423,-0.9849618984912627,1,02/13/2021
347,Phoenix Suns,Philadelphia 76ers,-0.49603782130253227,-0.09861150388373091,-1.6098891048756365,-0.18532882997374622,-0.07512867088535624,0.3127247393314594,-0.17908398154386596,1,02/13/2021
348,Utah Jazz,Miami Heat,2.389365280076984,3.5007083878723986,-1.4404270938360964,2.32690642078148,2.3540316877411867,-0.6601966719219676,0.5820229400175643,1,02/13/2021
349,Atlanta Hawks,Indiana Pacers,-0.44014623580365486,1.9722300776745902,0.5083860331186216,-0.14414464553513595,-0.15025734177071254,0.20848315955430297,-0.5372519446315929,0,02/13/2021
350,Phoenix Suns,Orlando Magic,1.9407418818175295,-1.4486165657415664,0.0,2.021434687624893,1.6206347059790802,-1.194387410120391,2.363115398918887,1,02/14/2021
351,LA Clippers,Cleveland Cavaliers,2.4067981760174377,0.7992367259263826,-1.620759059589406,3.307802216113461,3.54046351152353,-0.597193705060193,3.5223795568790983,1,02/14/2021
352,Detroit Pistons,New Orleans Pelicans,-0.9529807806774246,-1.9980918148159545,0.5971217587960967,-0.6533930303433999,-1.3713062896746062,-1.0538712442238771,-1.1146770749617365,1,02/14/2021
353,Dallas Mavericks,Portland Trail Blazers,-0.8695080115669934,-0.9490936120375777,0.5971217587960966,-0.5308818371540123,-0.5485225158698432,0.03512904147412743,0.31210958098928765,0,02/14/2021
354,Sacramento Kings,Memphis Grizzlies,-0.2921546918865097,-0.8991413166671781,-0.4265155419972124,-1.0617636743080245,0.47372399097850176,2.5644200276114333,0.8917416599693884,0,02/14/2021
355,Denver Nuggets,Los Angeles Lakers,-1.565114420820589,-0.4995229537039886,-0.9383341923938671,-0.8575783523257121,0.6981195656525261,2.4239038617149142,0.044587082998469696,1,02/14/2021
356,Charlotte Hornets,San Antonio Spurs,-0.4173638455521572,0.09990459074079916,3.156215010779373,0.32669651517169984,0.5485225158698432,0.21077424884477847,0.936328742967858,0,02/14/2021
357,Washington Wizards,Boston Celtics,-1.5790265490056599,-1.0989504981487763,-1.194243517592195,-1.7559937690478868,-0.6981195656525261,2.037484405499495,-0.6242191619785702,1,02/14/2021
358,Toronto Raptors,Minnesota Timberwolves,1.9476979459100652,0.04995229537039969,-0.2559093251983281,2.2868756062018996,2.1940900634793694,-0.6323227465343253,2.0510058179295996,0,02/14/2021
359,Oklahoma City Thunder,Milwaukee Bucks,-1.6694553822086275,-1.5984734518527615,0.7677279755949811,-3.021942765338224,-3.690060561306213,0.21077424884477342,-2.1847670669250085,1,02/14/2021
360,Golden State Warriors,Cleveland Cavaliers,1.4709582454460721,-0.4415658152008347,-1.20099264481944,2.164195073117286,1.7559001250961677,-1.0893611501092204,2.307097036763765,1,02/15/2021
361,New York Knicks,Atlanta Hawks,0.5812078921030819,1.8153261291589917,0.2573555667470222,0.22890524811817448,-0.8277814875453355,-1.7570341130793912,-0.9047439359857922,1,02/15/2021
362,LA Clippers,Miami Heat,1.8943072038915263,1.4718860506694516,-2.830911234217255,2.330671617203231,2.9850302126634833,0.24598477583111578,1.3571159039786884,1,02/15/2021
363,Utah Jazz,Philadelphia 76ers,1.1050125356033909,2.109703339292883,-0.34314075566269764,1.2069549446231016,0.9281186375508322,-0.5973915984469941,0.49760916479218564,1,02/15/2021
364,Indiana Pacers,Chicago Bulls,0.5955587042537756,-0.24531434177824196,-2.3162001007232087,0.3745722241933764,0.0,-0.7379543274933422,-0.8595067391865026,0,02/15/2021
365,Sacramento Kings,Brooklyn Nets,-0.8323471047402167,-0.1471886050669472,-0.5147111334940458,-1.6647654408594508,-1.2792986625700637,1.019079785586049,-1.8999622655701633,0,02/15/2021
366,Washington Wizards,Houston Rockets,-0.8538733229662563,-0.1471886050669473,-1.3725630226507897,-1.0404784005371568,0.30101145001648666,2.2841443470032083,-0.3166603775950273,1,02/15/2021
367,Phoenix Suns,Brooklyn Nets,0.49237320791504424,1.3571378951718929,-1.1475861140444517,0.16498056270577033,-1.357771860345025,-2.1545701238505846,-1.873331815666255,0,02/16/2021
368,Boston Celtics,Denver Nuggets,-0.8563012311565978,0.10052873297569354,0.7944826943384675,-0.8455253838670727,-1.2837115770534788,-0.4591706821320952,-1.0258721847696108,1,02/16/2021
369,Milwaukee Bucks,Toronto Raptors,1.0917840697246621,2.3624252249288458,-0.17655170985299207,1.2167316499550562,1.1109042493732022,-0.6357747906444329,0.802856492428395,0,02/16/2021
370,Minnesota Timberwolves,Los Angeles Lakers,-3.9033064453554926,-1.7089884605868255,-0.7062068394119716,-3.2171209727625207,-1.6293262324140323,3.002269844709827,-1.8287286771980056,0,02/16/2021
371,Memphis Grizzlies,New Orleans Pelicans,0.8848446055284845,-1.0052873297569567,0.26482756477948816,0.4949416881173109,-0.7899763551098334,-2.119249302148113,-0.535237661618925,0,02/16/2021
372,Oklahoma City Thunder,Portland Trail Blazers,-1.548478059674848,-0.3015861989270877,2.2951722280889055,-1.3610896423226049,-2.740230481787231,-1.5187953332061466,-1.0258721847696108,0,02/16/2021
373,Orlando Magic,New York Knicks,-1.1943908310478448,-0.9636928243830609,-0.4380238887222109,-1.773693753057257,-0.7860668901501497,1.9014291044870024,-0.9228416463625728,1,02/17/2021
374,Washington Wizards,Denver Nuggets,-1.7450979806926592,-0.8115307994804739,-0.43802388872221076,-2.0240975770182814,-1.59669837061749,1.1839086876994538,-1.274400368786405,1,02/17/2021
375,Boston Celtics,Atlanta Hawks,0.822484704014983,-0.5072067496752958,0.9636525551888635,0.41733970660170755,-0.14738754190315154,-1.1480326668600784,0.0439448403029748,0,02/17/2021
376,Philadelphia 76ers,Houston Rockets,1.5949051216986194,0.9129721494155345,0.2628143332333256,0.9390143398538419,1.2773586964939927,0.3946362292331548,1.0546761672715066,1,02/17/2021
377,Minnesota Timberwolves,Indiana Pacers,-1.8523785942598312,0.0,0.7008382219555364,-1.8571616943775984,-1.3510524674455684,1.0762806251813226,-1.5380694106042827,0,02/17/2021
378,New Orleans Pelicans,Portland Trail Blazers,-1.6521214489344445,0.7608101245129437,2.1901194436110543,-0.37560573594153673,-0.24564590317192148,0.4305122500725249,0.26366904181787787,0,02/17/2021
379,Golden State Warriors,Miami Heat,0.9512214402955895,0.1014413499350606,-2.190119443611054,1.2311521344750371,1.129971154590841,-0.5381403125906614,0.21972420151489824,1,02/17/2021
380,LA Clippers,Utah Jazz,-0.7223561313522895,-1.7752236238635353,-1.226466888422189,-0.2295368386309391,0.5158563966610339,1.0762806251813224,0.615227764241715,0,02/17/2021
381,Memphis Grizzlies,Oklahoma City Thunder,0.6651398041164648,-0.0507206749675303,0.2628143332333271,1.0642162518343543,1.449310828714335,0.1793801041968871,0.43944840302979643,1,02/17/2021
382,Chicago Bulls,Detroit Pistons,0.9440693993911111,0.35504472477270843,0.9636525551888635,0.7303444865529881,0.5895501676126131,-0.10762806251813123,1.7138487718162012,1,02/17/2021
383,Los Angeles Lakers,Brooklyn Nets,1.4308824093727306,1.5691356870120758,0.4359826131596261,0.9981385003274914,-1.4111843918526095,-3.640411156283667,-1.925496642464169,0,02/18/2021
384,Milwaukee Bucks,Toronto Raptors,0.8012941492487288,2.1765430497264306,-0.17439304526384974,1.0406124790648315,0.9655472154781022,-0.41604698928956296,0.7164638669634118,0,02/18/2021
385,Sacramento Kings,Miami Heat,0.11447059274981852,0.05061728022619327,-2.0055200205342807,-0.4459767767420707,1.4111843918526095,2.7389760128229517,0.044778991685213265,0,02/18/2021
386,Philadelphia 76ers,Chicago Bulls,1.3148111498281487,0.702158216196168,-0.34709755673840403,0.6023397233251627,0.22580570806080408,-0.8124866769112904,-0.22539397742053313,1,02/19/2021
387,Boston Celtics,Atlanta Hawks,0.5375470999297405,-0.5015415829972634,0.9545182810306094,0.30116986166258136,-0.2258057080608005,-0.9891142153702668,-0.09015759096821324,1,02/19/2021
388,LA Clippers,Utah Jazz,-0.9516036498756213,-1.8557038570898756,-1.1280670593998106,-0.5162911914215682,0.32616380053226957,1.3070437845964262,0.5860243412933863,1,02/19/2021
389,Orlando Magic,Golden State Warriors,-1.5545280997968167,2.6581703898854943,-0.34709755673840387,-2.0006283667585762,-1.4802818639541484,1.13041624613745,-2.5694913425940733,1,02/19/2021
390,Cleveland Cavaliers,Denver Nuggets,-1.7070752497768784,-0.3510791080980858,1.2148414485844112,-2.9256500847222187,-3.0609218203797663,0.49455710768513594,-2.61457013807818,0,02/19/2021
391,Milwaukee Bucks,Oklahoma City Thunder,1.2930186998309967,1.5547789072915135,-0.6074207242922056,2.7320408879391307,3.186369435969101,-0.21195304615076965,1.8482306148483674,1,02/19/2021
392,Minnesota Timberwolves,Toronto Raptors,-2.077546899728456,0.0,0.43387194592300443,-2.366334627348854,-2.032251372547222,0.8831376922948819,-1.9383882058165804,0,02/19/2021
393,Memphis Grizzlies,Detroit Pistons,1.6416978997854237,0.752312374495895,-0.34709755673840237,0.7744367871323521,0.5519695085930738,-0.42390609230154436,0.4958667503251681,1,02/19/2021
394,New Orleans Pelicans,Phoenix Suns,-1.5109431998025138,0.9529290076947996,0.8677438918460089,-0.7959489201082507,0.6523276010645395,2.296157999966693,-0.1803151819364266,0,02/19/2021
395,Los Angeles Lakers,Miami Heat,2.3670426167133503,1.5407371764707278,-1.1287364441173477,2.1819549571006736,1.326220073923328,-1.7484043294794995,0.13635456967554527,0,02/20/2021
396,Chicago Bulls,Sacramento Kings,0.2653956873284668,0.46222115294122124,1.302388204750785,1.1551526243474155,-0.2752532228897461,-2.1330532819649872,0.4090637090266358,1,02/20/2021
397,Portland Trail Blazers,Washington Wizards,2.202066919184844,0.7190106823530056,-1.5628658457009428,1.4546366380671159,1.7265883981265993,0.1398723463583571,0.7726758948280849,0,02/20/2021
398,Charlotte Hornets,Golden State Warriors,-0.5092728054140849,1.3866634588236528,0.9550846834839088,-0.5775763121737079,-0.20018416210163736,0.6294255586126188,-0.8181274180532716,1,02/20/2021
399,Memphis Grizzlies,Phoenix Suns,-0.6312113644568932,-0.20543162352942962,1.041910563800629,-0.7487100342992508,-0.600552486304905,0.2797446927167189,-1.136288080629539,0,02/20/2021
400,New York Knicks,Minnesota Timberwolves,2.0303996652097416,3.669045515922736,0.0,1.7575003302291001,0.5502196178223617,-1.939029215884627,0.27107653546809396,1,02/21/2021
401,LA Clippers,Brooklyn Nets,0.735652052612225,1.4469475274061478,-1.0419105638006276,0.7930184416887402,-0.12504991314144576,-1.4888974336256962,-0.8584090289822968,0,02/21/2021
402,Orlando Magic,Detroit Pistons,0.6841564089293697,2.635511567775487,-1.302388204750785,-0.4500915479855012,-0.6502595483355198,-0.10387656513667556,-0.9487678741383281,1,02/21/2021
403,Cleveland Cavaliers,Oklahoma City Thunder,-0.5075999163024356,-0.31006018444417194,0.9550846834839102,-0.8573172342580972,-0.20007986102631237,0.9348890862300898,-0.9487678741383283,0,02/21/2021
404,Milwaukee Bucks,Sacramento Kings,1.4198084615415945,2.5838348703681238,-0.3473035212668763,2.7648480804823645,1.1754691835295867,-3.012420388963621,0.6776913386702343,1,02/21/2021
405,Atlanta Hawks,Denver Nuggets,-1.3094606536497606,0.6717970662957107,-0.08682588031671869,-1.1145124045355268,-1.075429253016436,0.48475730397115924,-1.0391267192943594,1,02/21/2021
406,Toronto Raptors,Philadelphia 76ers,-1.015199832604871,-1.2402407377766986,-1.6496917260176613,0.06429879256935744,0.30011979153946683,0.34625521712225515,-0.22589711289007813,1,02/21/2021
407,New Orleans Pelicans,Boston Celtics,-0.787147696295081,0.9301805533325266,-0.8682588031671901,-0.4929574096984061,1.0254092877598533,2.423786519855786,0.5873324935142031,1,02/21/2021
