,Home,Away,W_PCT,REB,TOV,PLUS_MINUS,OFF_RATING,DEF_RATING,TS_PCT,Result,Date
288,Charlotte Bobcats,Golden State Warriors,-0.6529629824390406,1.1928413481351563,-1.7284729534977872,-1.0331266180772025,-1.892134971619062,-0.5182002205050346,-2.9055492420734934,1,12/09/2013
289,Los Angeles Lakers,Phoenix Suns,-0.26918989274672733,0.3808137302738154,-1.271657867039413,-0.6834163812761893,-0.7122269230191207,0.1983614816745583,-0.8345394489660628,0,12/10/2013
290,Chicago Bulls,Milwaukee Bucks,1.3136466766040282,3.0465098421905297,0.0,1.7362470227016702,1.123127070914772,-1.5868918533964431,0.23843984256173212,0,12/10/2013
291,Brooklyn Nets,Boston Celtics,-0.834488667514854,0.08462527339417952,-1.5259894404472947,-1.4591863275897017,0.027393343193041653,2.5786992617692253,-0.5166196588837532,1,12/10/2013
292,Cleveland Cavaliers,New York Knicks,0.46839041337930487,1.3116917376098114,2.458538542942864,-0.6280042422537955,-1.6709939347756353,-0.9256869144812582,-0.9537593702469288,1,12/10/2013
293,Detroit Pistons,Minnesota Timberwolves,0.1399787442282979,0.465439003667998,1.441212249311334,-0.5171799642090081,-0.1917534023513029,0.6612049389151851,0.07947994752057741,0,12/10/2013
294,Indiana Pacers,Miami Heat,0.5114607962187814,4.019700486223614,-0.08477719113595905,0.2031778430821103,-1.3696671596521581,-1.7521930881252392,-2.384398425617318,1,12/10/2013
295,Atlanta Hawks,Oklahoma City Thunder,-1.4267064315576536,-2.327195018339987,-1.0173262936315297,-0.9604770763881582,-0.9039803253704236,0.8265061736439813,-0.35765976384259834,0,12/10/2013
296,Toronto Raptors,San Antonio Spurs,-2.266578896927442,0.5077516403650892,0.25433157340788165,-1.8101298747315284,-0.6848335798260791,2.3142172862031476,-1.70881887169241,0,12/10/2013
297,Golden State Warriors,Dallas Mavericks,-0.25044092348375324,1.2592053014385194,1.8512935337063112,0.3943974036609249,-0.35984568051216537,-1.141543419091471,0.36706325517094174,1,12/11/2013
298,New York Knicks,Chicago Bulls,-0.9309869112113451,-2.938145703356545,-3.029389418792145,-0.8826989510506413,0.8304131088742297,2.5440110482609963,0.5302024796913599,1,12/11/2013
299,Boston Celtics,Los Angeles Clippers,-1.0943179482659673,-0.37776159043155516,1.7671438276287503,-1.032945581016708,-1.7992284025608312,-0.22830868381829517,-0.7749113164719877,0,12/11/2013
300,Milwaukee Bucks,San Antonio Spurs,-3.0597347608232517,-0.41973510047950646,1.8512935337063094,-3.3429875167449827,-2.823404570172378,2.3809334169622103,-2.6917972045869005,0,12/11/2013
301,Sacramento Kings,Utah Jazz,0.773100242058544,0.503682120575406,-2.608640888404346,1.596370443389458,1.5224240329360879,-0.9784657877926894,0.6525568980816738,0,12/11/2013
302,Minnesota Timberwolves,Philadelphia 76ers,0.8602101284876755,0.12592053014385074,-2.1878923580165495,2.122233648270691,1.6608262177484594,-1.630776312987816,0.32627844904083697,1,12/11/2013
303,Memphis Grizzlies,Oklahoma City Thunder,-1.6333103705462197,-1.049337751198766,-0.8414970607755955,-1.6902745871182498,-1.1625783524239184,1.532929734208548,-1.386683408423557,0,12/11/2013
304,New Orleans Pelicans,Detroit Pistons,0.10344299013459368,-0.29381457033565567,-2.019592945861428,0.3943974036609249,0.9688152936866012,0.5218484201561038,0.24470883678062771,1,12/11/2013
305,Charlotte Bobcats,Orlando Magic,1.0344299013459393,1.9727549722536815,-1.7671438276287486,0.6009865198642665,-0.7196913610243308,-1.9569315755853791,-1.8761010819848125,0,12/11/2013
306,Brooklyn Nets,Los Angeles Clippers,-1.7445009713347128,-0.08521441997008114,0.41772834158463557,-2.3090080020460926,-1.5853989742593004,2.128632545549574,-1.0490193438225035,1,12/12/2013
307,Portland Trail Blazers,Houston Rockets,0.7437370912273379,-0.34085767988031845,-3.0076440594093756,0.03694412803273739,0.5193548363952887,0.5401007951394449,-0.9279786503045179,1,12/12/2013
308,Golden State Warriors,Houston Rockets,-0.4812006784254185,-1.311388170688367,-0.6831709509323574,-0.5060662571405128,-1.2363464327511442,-0.6118189574548694,-0.653998967503465,0,12/13/2013
309,San Antonio Spurs,Minnesota Timberwolves,1.7146231070330995,-0.4653312863732889,0.5123782131992672,1.1995644613701044,0.4395898427559609,-1.5456478925175707,1.921121967041437,1,12/13/2013
310,Phoenix Suns,Sacramento Kings,1.4989124580837736,-0.5499369748047975,1.7933237461974376,0.9559029301543019,0.4945385731004569,-0.9016279373019158,1.3897478059448725,1,12/13/2013
311,Boston Celtics,New York Knicks,0.7245665387785032,0.4653312863732889,2.5618910659963374,0.5810390359761443,-0.35716674723921865,-1.4168439014744423,0.531374161096569,1,12/13/2013
312,Orlando Magic,Cleveland Cavaliers,-0.3484556636873718,-1.2690853264726125,0.0,0.3936070888870653,0.7692822248229334,0.19320598656469457,1.3897478059448725,0,12/13/2013
313,Detroit Pistons,Brooklyn Nets,0.3927040019333873,0.719148351667815,0.8539636886654474,1.0308757089899334,0.4121154775837147,-1.3202409081920905,-0.3269994837517347,1,12/13/2013
314,Milwaukee Bucks,Chicago Bulls,-0.9568703145700842,-3.0881076277500226,-0.5123782131992687,-1.7618603026373405,-1.0165515113731636,1.7710548768430505,-0.2452496128138011,0,12/13/2013
315,Indiana Pacers,Charlotte Bobcats,2.2621962928275403,0.16921137686301446,2.0495128527970703,2.0992378073976825,1.8682568317128394,-1.1914369171489623,2.288996386262143,1,12/13/2013
316,Atlanta Hawks,Washington Wizards,0.27655211403759655,-0.3807255979417832,-0.8539636886654459,0.16868875238017095,0.30221801689472255,0.257607982086261,0.6131240320345026,1,12/13/2013
317,Denver Nuggets,Utah Jazz,2.2732583773890442,1.7344166128459044,-1.8787201150639805,2.249183365068946,1.675936275507105,-1.7710548768430505,0.9401235157862373,0,12/13/2013
318,Toronto Raptors,Philadelphia 76ers,0.25442794491458876,0.042302844215751347,-1.5371346395978032,1.1058484878255648,1.126448972062152,-0.6118189574548694,0.1634997418758673,1,12/13/2013
319,Oklahoma City Thunder,Los Angeles Lakers,1.847368121771146,1.5229023917671356,1.5371346395978032,1.6119147449660778,0.9066540506841716,-1.610049888039137,0.9809984512552041,1,12/13/2013
320,New Orleans Pelicans,Memphis Grizzlies,0.13274501473804648,0.42302844215753754,-0.9393600575319903,0.8996733460275783,1.4836157193013706,0.19320598656469923,0.4087493546896684,1,12/13/2013
321,Philadelphia 76ers,Portland Trail Blazers,-2.934188882294843,-1.2380450023383158,2.2819164877669955,-2.6439590288425316,-3.1442478401293967,0.7493782083501874,-1.5162210358922725,0,12/14/2013
322,Chicago Bulls,Toronto Raptors,0.26374731526245776,2.134560348859166,1.859339360402736,0.11412772786370642,-1.1032448561857526,-1.4987564167003748,-0.9015368321521618,0,12/14/2013
323,New York Knicks,Atlanta Hawks,-1.3681891979240002,0.25614724186310056,-1.0141851056742193,-0.8559579589777981,0.027581121404646136,1.36842977176991,-1.0654526198161913,1,12/14/2013
324,Miami Heat,Cleveland Cavaliers,1.7473259636137835,-3.5006789721290303,0.08451542547284985,2.5298313009788256,2.9511799902968896,-0.9448681757458869,3.8520210101046874,1,12/14/2013
325,Utah Jazz,San Antonio Spurs,-3.175957254618763,-0.12807362093155178,1.5212776585113303,-3.576002139729468,-1.9582596197297097,3.7468910417509416,-2.3767789211284223,0,12/14/2013
326,Dallas Mavericks,Milwaukee Bucks,1.9121680356528192,-0.3415296558174683,-1.9438547858755872,1.9782139496375781,2.5650442906318744,-0.19548996739569946,2.0899262927163758,1,12/14/2013
327,Washington Wizards,Los Angeles Clippers,-1.0769682039883697,-0.3842208627946493,1.0141851056742208,-0.9700856868415045,-1.7376106484925637,-0.35839827355878395,-1.024473672900184,0,12/14/2013
328,Charlotte Bobcats,Los Angeles Lakers,-0.10989471469269085,1.2807362093154997,-0.591607978309961,0.19021287977284407,-1.3238938274229064,-1.889736351491783,-1.7620947173883166,0,12/14/2013
329,Phoenix Suns,Golden State Warriors,0.2652977069294676,-0.8642725589633596,-0.5965158765240115,-0.09212416063938511,0.5049693140820366,0.9399606575468213,0.0,1,12/15/2013
330,Detroit Pistons,Portland Trail Blazers,-2.0303395938479687,-0.6049907912743511,1.1930317530480232,-1.6582348915089327,-2.1793412502487963,0.2268870552699183,-1.6415917949744996,0,12/15/2013
331,Sacramento Kings,Houston Rockets,-2.062825027349537,-1.1235543266523682,-2.8121462750417727,-1.6950845557646868,-1.2225572867249384,1.3937347680866625,-2.202135334721885,1,12/15/2013
332,Denver Nuggets,New Orleans Pelicans,0.3627540074341702,1.1235543266523682,0.6817324303131573,0.14739865702301627,-0.5315466464021461,-0.8751357846125524,-0.04003882426767072,1,12/15/2013
333,Oklahoma City Thunder,Orlando Magic,2.782918803300949,2.1606813974083994,-0.08521655378914283,2.1741301910894895,1.727526600806975,-1.717859132757984,1.0009706066917679,1,12/15/2013
334,Memphis Grizzlies,Minnesota Timberwolves,-0.12452749508934191,-0.0864272558963372,0.6817324303131574,-1.3818624095907772,-0.8504746342434308,1.3613223316195326,-0.04003882426767069,0,12/15/2013
335,Chicago Bulls,Orlando Magic,0.6326396333616071,2.852329043887727,1.1990670988616303,0.5965599712297798,-0.37786255338911745,-1.5722641609325056,-1.422850981385645,0,12/16/2013
336,New York Knicks,Washington Wizards,-0.5677535171193908,-0.4321710672557161,-1.969895948129822,-0.42877747932140414,0.4588331005439317,1.4412421475214616,-0.24391731109468195,0,12/16/2013
337,Brooklyn Nets,Philadelphia 76ers,0.3676879920392244,0.043217106725572246,-1.712952998373759,0.29827998561488966,0.7287349243933029,0.39306604023312297,0.325223081459576,1,12/16/2013
338,Boston Celtics,Minnesota Timberwolves,-0.32443058121108054,-0.5618223874324297,2.3981341977232633,-0.8948399568446694,-1.2145582073221701,0.06551100670552201,0.325223081459576,1,12/16/2013
339,Los Angeles Clippers,San Antonio Spurs,-1.0057348017543495,-0.1728684269022889,-0.17129529983737535,-1.0999074469549064,0.08097054715481056,2.0308412078711555,-0.6910990481015944,1,12/16/2013
340,Miami Heat,Utah Jazz,2.7468455875871487,-2.5930264035342967,-0.08564764991868923,3.057369852552621,2.564067326569026,-2.260129731340476,3.6181067812377785,1,12/16/2013
341,Indiana Pacers,Detroit Pistons,2.325085832012744,0.4321710672557161,0.42823824959343976,1.8828924091939925,0.1889312766945606,-2.915239798395687,1.016322129561175,0,12/16/2013
342,Atlanta Hawks,Los Angeles Lakers,0.11895787977739632,-0.7346908143347186,0.3425905996747506,0.5592749730279184,0.026990182384935557,-0.6223545637024478,0.6910990481015991,1,12/16/2013
343,Golden State Warriors,New Orleans Pelicans,0.11061549552901014,0.34808863465101186,2.904013458631491,0.32030481870904787,-0.8027465444847212,-1.5403636379223693,1.0745839123641032,1,12/17/2013
344,Cleveland Cavaliers,Portland Trail Blazers,-2.483317874626275,-0.7396883486333943,1.5840073410717235,-2.505914169900198,-3.478568359433792,0.16743083020895339,-2.1491678247282064,0,12/17/2013
345,Denver Nuggets,Oklahoma City Thunder,-1.2001781264897586,0.08702215866275376,-1.2320057097224515,-0.8667071565068356,-0.2943403996443962,1.1720158114626735,-0.9949851040408363,0,12/17/2013
346,Memphis Grizzlies,Los Angeles Lakers,-0.12720781985836163,0.6526661899706437,-0.0880004078373191,-0.11304875954436977,-0.08027465444847515,0.2009169962507421,-0.4775928499396015,0,12/17/2013
347,Charlotte Bobcats,Sacramento Kings,0.5475467028685996,0.9137326659588987,-0.17600081567463532,0.05652437977218494,-1.84631705231486,-2.3440316229253475,-1.4327785498188044,1,12/17/2013
348,Phoenix Suns,San Antonio Spurs,-1.0056159493629955,-0.38725876997311304,0.8864303690328933,-1.2827758604434507,-0.1353301415845215,2.1795584604700835,-0.35994373733020935,0,12/18/2013
349,Brooklyn Nets,Washington Wizards,-0.3297101473321296,0.21514376109617422,-0.6205012583230258,-0.6413879302217254,0.4601224813873736,1.6511806518712733,0.3599437373302137,0,12/18/2013
350,Boston Celtics,Detroit Pistons,0.0,-1.0326900532616359,0.9750734059361825,0.03772870177774856,-0.7578487928733193,-0.990708391122764,0.5199187316991976,0,12/18/2013
351,Los Angeles Clippers,New Orleans Pelicans,0.9671497655075805,-0.21514376109617425,0.9750734059361842,0.9620818953325881,0.3518583681197549,-1.2218736823847385,1.079831211990641,1,12/18/2013
352,Orlando Magic,Utah Jazz,0.5385265739758119,0.08605750443846788,-0.26592911070986913,0.9809462462214625,0.027066028316902635,-1.5190861997215697,0.8398687204371652,0,12/18/2013
353,Houston Rockets,Chicago Bulls,1.3682971114283378,-1.118747557700107,0.4432151845164476,1.1695897551102052,2.5983387184228137,1.1558264563098912,3.079518641602935,1,12/18/2013
354,Miami Heat,Indiana Pacers,-0.4560990371427791,-3.9586452041696045,0.08864303690328756,-0.018864350888874615,1.4344995007959263,1.5851334257964262,2.3596311669425076,1,12/18/2013
355,Milwaukee Bucks,New York Knicks,-0.4615942062649816,0.17211500887693887,3.2797923654217103,-1.075268000665834,-2.002886095450919,-0.6604722607485094,-0.8398687204371652,0,12/18/2013
356,Dallas Mavericks,Memphis Grizzlies,0.9121980742855584,-1.5490350798924553,-0.1772860738065799,1.0564036497769593,0.8390468778240314,-0.7265194868233612,1.279799954951871,1,12/18/2013
357,Atlanta Hawks,Sacramento Kings,1.1869565303956668,-1.0757188054808713,0.709144295226315,0.6413879302217254,-0.16239616990142802,-1.0237320041601923,1.079831211990641,1,12/18/2013
358,Minnesota Timberwolves,Portland Trail Blazers,-2.0112318987259905,-0.9466325488231649,-0.5318582214197382,-0.7357096846660969,-1.8404899255494909,-0.8586139389730603,-1.5997499436898388,1,12/18/2013
359,Toronto Raptors,Charlotte Bobcats,-0.1703502427882671,-0.6884600355077583,1.0637164428394732,0.3961513686663598,1.6510277273311602,1.3869917475718705,1.4397749493208547,0,12/18/2013
360,Golden State Warriors,San Antonio Spurs,-1.4583732047243263,0.729859936827467,1.5751639466618372,-1.1810443635933439,-0.6799808980260738,1.2082177496501179,-0.44095349042352827,0,12/19/2013
361,Oklahoma City Thunder,Chicago Bulls,2.549369953296723,-0.4561624605171666,-0.787581973330917,1.7525174427514139,2.148739637762395,-0.3691776457264284,2.3651141759080385,1,12/19/2013
362,Philadelphia 76ers,Brooklyn Nets,-0.5031992686953523,0.13826459314276657,1.5643576608170775,-0.857979351448984,-1.2499855713229893,-0.03371507983358879,-0.882347122548025,1,12/20/2013
363,Los Angeles Lakers,Minnesota Timberwolves,-0.1105932458671105,-0.9678521519993724,1.0429051072113855,-1.3346345466984197,-0.8695551800507705,1.0788825546747502,0.44117356127401247,1,12/20/2013
364,Cleveland Cavaliers,Milwaukee Bucks,0.9676909013372159,1.2904695359991685,-1.1298138661456671,0.7054496889691646,1.059770375686882,0.20229047900151353,0.28074681171982596,1,12/20/2013
365,Miami Heat,Sacramento Kings,2.587881953290384,-2.765291862855357,1.5643576608170775,2.1926138981474037,1.5488951644654412,-1.8880444706808093,3.1283216163066294,1,12/20/2013
366,Detroit Pistons,Charlotte Bobcats,0.10506358357375467,0.04608819771425654,1.2167226250799505,0.15252966247981936,1.7662839594781339,2.056619869848739,1.1229872468793047,0,12/20/2013
367,Indiana Pacers,Houston Rockets,0.807330694829906,0.0,-1.042905107211384,0.49572140305941303,-1.059770375686878,-2.090334949682323,-1.2433073090449398,1,12/20/2013
368,Dallas Mavericks,Toronto Raptors,1.1556994193113037,-1.3826459314276787,-0.43454379467141024,0.36225794838957104,0.6249927856614927,0.20229047900151836,1.163093934267851,0,12/20/2013
369,Denver Nuggets,Phoenix Suns,0.0,2.027880699427261,-1.216722625079949,-0.01906620780997742,-0.24456239438927768,-0.30343571850227036,-1.163093934267851,0,12/20/2013
370,Atlanta Hawks,Utah Jazz,1.5925427404863899,-0.7374111634280927,-1.1298138661456656,1.9447531966176972,1.1956383725698152,-1.618323832012123,1.8048009324845966,1,12/20/2013
371,Golden State Warriors,Los Angeles Lakers,0.10526243837951221,1.1056849012737997,1.8806678044083163,1.0047701286366504,0.3642360545644692,-1.2062016263213637,0.8029655580513672,1,12/21/2013
372,San Antonio Spurs,Oklahoma City Thunder,-0.17728410674444106,-1.7506677603501826,-0.8955560973372951,0.2464530504203104,-0.056036316086838345,-0.5868007911833646,0.32118622322054247,0,12/21/2013
373,Chicago Bulls,Cleveland Cavaliers,-0.221605133430552,1.2899657181527657,1.3433341460059405,0.568737808662255,-0.4202723706513114,-1.467001977958414,-0.36133450112311527,1,12/21/2013
374,New York Knicks,Memphis Grizzlies,-0.44321026686110365,-1.4742465350317349,-1.4328897557396711,0.22749512346490197,0.2521634223907885,-0.03260004395463412,0.12044483370770509,0,12/21/2013
375,Boston Celtics,Washington Wizards,-0.07756179670069319,0.18428081687896605,0.6268892681361049,0.07583170782163398,-0.16810894826052303,-0.29340039559168,0.16059311161027345,0,12/21/2013
376,Los Angeles Clippers,Denver Nuggets,0.592793731926726,-1.6124571476909588,-0.2686668292011871,0.7772750051717485,0.9806355315197269,-0.26080035163705045,1.1241517812719142,1,12/21/2013
377,Orlando Magic,Sacramento Kings,0.15512359340138615,0.18428081687896608,1.2537785362722114,-0.018957926955408433,-1.2047807958670924,-1.2388016702759932,0.0,0,12/21/2013
378,Detroit Pistons,Houston Rockets,-0.91966130373679,-0.04607020421974228,-1.253778536272213,-0.9478963477704248,-0.840544741302623,0.6520008790926284,-1.967265617225845,0,12/21/2013
379,Portland Trail Blazers,New Orleans Pelicans,1.9778258158676745,1.0596146970540605,0.716444877869834,1.3080969599231862,1.5690168504315651,-0.4564006153648417,1.3248931707847558,1,12/21/2013
380,Milwaukee Bucks,Philadelphia 76ers,-0.5761733469194346,-0.36856163375793216,-0.179111219467458,-0.018957926955408322,-0.9526173734763079,-1.0758014505028362,-0.8029655580513673,1,12/21/2013
381,Charlotte Bobcats,Utah Jazz,1.3296308005833108,1.013544492834315,-1.9702234141420454,1.649339645120539,-0.19612710630394203,-2.9992040438260874,-0.40148277902568363,0,12/21/2013
382,Phoenix Suns,Dallas Mavericks,0.1274229517225674,0.5528424506369015,0.8955560973372936,0.018957926955408544,-0.028018158043423225,-0.0326000439546342,0.12044483370770509,1,12/21/2013
383,Los Angeles Clippers,Minnesota Timberwolves,1.1168581321187496,-0.6303916165730147,0.711202754890081,0.5959384334617233,0.8177362269564231,-0.12964473629701473,1.5009397756679872,1,12/22/2013
384,Indiana Pacers,Boston Celtics,2.1378244044091215,1.3058112057583882,-0.35560137744504194,1.9223820434249146,0.9305274306745522,-2.009493412603701,0.56792315836086,1,12/22/2013
385,Oklahoma City Thunder,Toronto Raptors,2.4198592862572896,1.2607832331460291,0.6223024105288197,1.4610103530029348,0.9305274306745522,-1.2964473629701292,1.3792419560192315,0,12/22/2013
386,San Antonio Spurs,Toronto Raptors,1.9193065077900302,-0.5364590326101579,-0.0896051856660042,1.4368924741980111,0.6997257226665456,-1.6008862014722507,1.6636803487530072,1,12/23/2013
387,Phoenix Suns,Los Angeles Lakers,0.7609084971711952,-0.13411475815253787,0.6272362996620308,1.0920382803904884,1.3434733875197709,-0.09605317208833866,1.0550168065263001,1,12/23/2013
388,Brooklyn Nets,Indiana Pacers,-2.6631797400991832,-1.9223115335197267,-0.8064466709940407,-2.739674984137541,-0.33586834687994277,4.098268675768965,-0.20288784740890387,0,12/23/2013
389,Orlando Magic,New York Knicks,-0.06814105944816662,0.8940983876835944,2.598550384314129,-0.13410996425848098,-0.8116818382931907,-0.6723722046183435,0.4057756948178077,0,12/23/2013
390,Cleveland Cavaliers,Detroit Pistons,-0.3577405621028754,-0.13411475815254104,-0.08960518566600417,-0.766342652905606,-1.231517271893118,-0.16008862014722514,-0.6086635422267116,0,12/23/2013
391,Houston Rockets,Dallas Mavericks,0.49402268099920865,1.967016452903907,2.240129641650114,0.5747569896792044,0.4758134914132478,-0.44824813641222744,0.8115513896356109,0,12/23/2013
392,Sacramento Kings,New Orleans Pelicans,-0.7495516539298342,-0.8046885489152369,1.0752622279920532,-0.651391254969765,-0.6437476648532252,0.1921063441766684,0.16231027792712308,0,12/23/2013
393,Denver Nuggets,Golden State Warriors,0.011356843241361159,0.8046885489152369,-1.8817088989860942,-0.49812272438864386,0.1119561156266489,0.9925494449127981,-1.0955943760080809,0,12/23/2013
394,Memphis Grizzlies,Utah Jazz,0.8858337728261676,0.8940983876835944,-0.985657042326049,1.053721147745208,0.8116818382931906,-0.704389928647791,0.40577569481780773,1,12/23/2013
395,Charlotte Bobcats,Milwaukee Bucks,1.374178032204696,1.5199672590621098,-2.240129641650114,1.3410996425848103,0.4198354335999275,-1.7609748216194756,-0.3651981253360268,1,12/23/2013
396,Miami Heat,Atlanta Hawks,1.2095038052049594,-1.8776066141355465,1.075262227992055,1.149513979358409,1.5114075609597402,-0.4162304123827843,1.9477233351254726,1,12/23/2013
397,Golden State Warriors,Los Angeles Clippers,-0.7734564472989802,0.8245220877981028,2.2522911240647554,-0.5106713763383711,-1.3870841176707212,-0.7295996528771029,-0.24408173362074137,1,12/25/2013
398,San Antonio Spurs,Houston Rockets,0.924784882640086,-0.870328870453557,-2.0721078341395756,0.7943776965263548,-0.305158505887561,-1.744694822097422,-0.4068028893679023,0,12/25/2013
399,Los Angeles Lakers,Miami Heat,-1.7598936554484057,2.427759480738864,-0.8108248046633112,-2.326391825541468,-2.552234776514128,0.9199299971059107,-3.0103413813224726,0,12/25/2013
400,New York Knicks,Oklahoma City Thunder,-2.701492808681947,-2.5651798287052134,-2.7928409938402985,-1.9670304866366886,-1.0264422470763306,2.125355510555042,-1.6272115574716093,0,12/25/2013
401,Brooklyn Nets,Chicago Bulls,-0.2914473569532391,-2.794213741982465,-1.8018328992518056,-0.6808951684511615,1.1928923411968195,2.474294474974525,1.5458509795980289,0,12/25/2013
402,Cleveland Cavaliers,Atlanta Hawks,-0.9327415440776279,1.4341806743207863,0.36556003357343453,-1.6365926368987793,-1.493966857867214,0.8571470770703362,-2.258023514070354,0,12/26/2013
403,Houston Rockets,Memphis Grizzlies,1.0619768182570581,0.046263892720025956,2.0105801846538873,1.4484785407035172,1.4663008049437445,-0.6666699488324812,2.3401334600365438,1,12/26/2013
404,Portland Trail Blazers,Los Angeles Clippers,0.8653144445057506,1.4804445670408124,-0.2741700251800764,0.11286845771715726,1.0236439581682757,0.9523856411892615,0.04105497298309735,1,12/26/2013
405,Dallas Mavericks,San Antonio Spurs,-1.0563578932927353,-1.1565973180006335,-0.18278001678671651,-1.109873167552046,-0.0553321058469346,1.904771282378523,-0.2463298378985841,0,12/26/2013
406,Golden State Warriors,Phoenix Suns,-0.35214118765571256,0.999316745350967,0.9126087229572655,-0.01887184010984344,-0.8900880378254642,-1.1422331096852698,-0.4945121869151352,1,12/27/2013
407,New York Knicks,Toronto Raptors,-0.5701333514425817,-1.2264341874761866,-1.9164783182102574,-0.7548736043937361,-0.2781525118204573,1.0470470172114983,-0.32967479127675686,0,12/27/2013
408,Brooklyn Nets,Milwaukee Bucks,0.5980810647485907,-0.22711744212521945,-0.9126087229572639,0.45292416263624125,1.5576540661945635,0.9835896222289866,1.359908514016622,1,12/27/2013
409,Orlando Magic,Detroit Pistons,-1.011707221677523,-0.9538932569259193,0.1825217445914541,-0.6605144038445192,-1.3073168055561462,-0.380744369895087,0.20604674454797306,1,12/27/2013
410,Utah Jazz,Los Angeles Lakers,-1.0620131056283386,0.181693953700175,0.9126087229572671,-1.0190793659315434,-0.47285927009477424,1.1739618071765259,-0.947815024920676,1,12/27/2013
411,Sacramento Kings,Miami Heat,-2.7388759039888733,2.362021398102281,-0.9126087229572656,-2.3212363335107384,-1.668915070922744,1.9354505469667131,-3.049491819309996,1,12/27/2013
412,Minnesota Timberwolves,Washington Wizards,-0.08943268257922829,0.9538932569259224,-1.733956573618805,0.6982580840642059,0.8344575354613719,-0.15864348745628776,-0.41209348909594606,1,12/27/2013
413,New Orleans Pelicans,Denver Nuggets,-0.31860393168850154,-1.1355872106260976,-1.4601739567316248,-0.0188718401098434,1.0013490425536449,1.1422331096852745,0.20604674454797306,1,12/27/2013
414,Charlotte Bobcats,Oklahoma City Thunder,-1.8892654194862022,-0.726775814800703,-1.733956573618805,-1.736209290105593,-2.419926852837979,0.0634573949825159,-2.6786076791236493,0,12/27/2013
415,Chicago Bulls,Dallas Mavericks,-0.830247184735734,3.267951394401046,2.569362959229419,-0.38182216708744665,-1.9918947187352833,-1.6614103708137085,-2.0458986298664517,0,12/28/2013
416,Phoenix Suns,Philadelphia 76ers,1.8379954917253136,0.04476645745754915,-1.0093925911258448,2.1572952440440734,1.7927052468617584,-1.4377589747426314,1.4613561641903225,1,12/28/2013
417,Boston Celtics,Cleveland Cavaliers,0.3263730312409436,-0.5371974894905808,0.9176296282962213,0.8209176592380103,0.25610074955168094,-1.0863067809166522,0.9603197650393549,1,12/28/2013
418,Los Angeles Clippers,Utah Jazz,2.084206725819359,0.04476645745754915,-1.9270222194220663,2.8254840364471048,2.3902736624823375,-1.9170119663235086,1.878886496816129,1,12/28/2013
419,Houston Rockets,New Orleans Pelicans,0.9390381951493816,0.2238322872877428,2.936414810547908,0.687279900757404,0.3699233049079804,-0.7348545870906774,1.8788864968161245,1,12/28/2013
420,Portland Trail Blazers,Miami Heat,0.3950831430811419,4.252813458467112,-1.6517333309331992,-0.22909330025246777,0.6260240544596614,1.11825698035538,-1.8371334635535441,0,12/28/2013
421,Milwaukee Bucks,Minnesota Timberwolves,-1.580332572324569,-1.2086943513538122,2.3858370335701755,-2.252750785815935,-2.532551856677715,0.7987549859681286,-0.7515545987264516,0,12/28/2013
422,Indiana Pacers,Brooklyn Nets,2.725501102994546,1.8354247557594914,0.8258666654666013,2.86366625315585,0.5691127767815095,-3.993774929840643,0.4175303326258064,1,12/28/2013
423,Atlanta Hawks,Charlotte Bobcats,0.48669662553474047,-1.9249576706745863,1.1011555539554652,0.6681887924030316,1.8496165245399059,1.214107578671559,2.6304410955425808,1,12/28/2013
424,Washington Wizards,Detroit Pistons,0.057258426533498885,-1.163927893896263,0.27528888848886546,-0.03818221670874461,-0.5122014991033578,-0.5751035898970562,0.5427894324135485,1,12/28/2013
425,Memphis Grizzlies,Denver Nuggets,-0.40653482838784205,-0.626730404405679,-0.45881481414811065,-0.6490976840486594,-0.05691127767815174,0.9265557837230309,-0.2505181995754838,1,12/28/2013
426,Toronto Raptors,New York Knicks,0.7672629155488848,1.2534608088113581,1.9270222194220645,0.916373201009872,0.3699233049079804,-1.1182569803553801,0.4175303326258064,1,12/28/2013
427,San Antonio Spurs,Sacramento Kings,2.5165484771301223,0.1829731218226614,-0.2732846908931961,2.1092586977064482,0.7346335039046618,-2.692135722619248,1.3434570565743793,1,12/29/2013
428,Los Angeles Lakers,Philadelphia 76ers,0.8858702038328008,-0.13722984136699523,-1.7308030423235818,0.9604660141341862,0.5368475605457133,-1.089673982964935,0.5457794292333435,0,12/29/2013
429,Orlando Magic,Atlanta Hawks,-1.4501187413059224,0.9606088895689764,0.5465693817863955,-1.0922946827408393,-1.2997361992159413,0.19229540875851578,-1.3014740235564344,1,12/29/2013
430,Cleveland Cavaliers,Golden State Warriors,-1.331626548436567,-0.7318924872906456,-1.1842336605371848,-1.9585973621559876,-1.1019502558569925,2.1152494963436963,-1.763287386753879,0,12/29/2013
431,Oklahoma City Thunder,Houston Rockets,0.9705074844537689,0.7776357677463149,-0.9109489696439903,0.6403106760894576,-0.3673167519523308,-1.442215565688882,-0.6297454952692377,1,12/29/2013
432,Los Angeles Clippers,Phoenix Suns,0.19825620943858002,-0.0917234659691932,-1.8479661261992442,0.5667169054077954,0.5678342069555214,-0.44788018593959933,-0.08480136369487135,0,12/30/2013
433,Detroit Pistons,Washington Wizards,-0.24357191445311238,1.008958125661112,-0.09239830630996021,-0.2833584527038978,0.2839171034777608,0.8317774881735449,-0.6360102277115351,0,12/30/2013
